state,entity
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Dunkin Donuts"
"NY","Starbucks"
"NY","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Dunkin Donuts"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OH","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Dunkin Donuts"
"OK","Starbucks"
"OK","Starbucks"
"OK","Dunkin Donuts"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Dunkin Donuts"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Dunkin Donuts"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OK","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
